file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,pcapng_status,pcapng_preprocess_ms,pcapng_n_directions_read
mirror_sample_1022,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,745,745,506,745,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.335999980568886,526
mirror_sample_1023,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,661,661,506,661,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.310899905860424,526
mirror_sample_1024,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,731,731,506,731,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.067900151014328,526
mirror_sample_1025,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,752,752,506,752,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.409099955111742,526
mirror_sample_1026,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,744,744,506,744,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.751599790528417,526
mirror_sample_1027,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,685,685,506,685,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.358900107443333,526
mirror_sample_1028,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,691,691,506,691,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.338300114497542,526
mirror_sample_1029,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,739,739,506,739,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.64520007558167,526
mirror_sample_1030,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,777,777,506,777,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.221900090575218,526
mirror_sample_1031,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,717,717,506,717,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.882600020617247,526
mirror_sample_1032,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,763,763,506,763,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.80980009585619,526
mirror_sample_1033,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,719,719,506,719,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.999599980190396,526
mirror_sample_1034,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,761,761,506,761,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.747399853542447,526
mirror_sample_1035,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,662,662,506,662,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.19449995085597,526
mirror_sample_1036,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,808,808,506,808,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.4348000343889,526
mirror_sample_1037,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,1006,1006,506,1006,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.549699999392033,526
mirror_sample_1038,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,753,753,506,753,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.751200020313263,526
mirror_sample_1039,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,694,694,506,694,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.437599822878838,526
mirror_sample_1040,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,669,669,506,669,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.474899895489216,526
mirror_sample_1041,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,806,806,506,806,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.702700095251203,526
mirror_sample_1042,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.10969977080822,526
mirror_sample_1043,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,706,706,506,706,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.542699946090579,526
mirror_sample_1044,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,733,733,506,733,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.795199889689684,526
mirror_sample_1045,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,709,709,506,709,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.9500000681728125,526
mirror_sample_1046,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,642,642,506,642,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.302199956029653,526
mirror_sample_1047,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,802,802,506,802,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.751300068572164,526
mirror_sample_1048,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,700,700,506,700,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.552700117230415,526
mirror_sample_1049,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,718,718,506,718,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.1298000402748585,526
mirror_sample_1050,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,672,672,506,672,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.03889993019402,526
mirror_sample_1051,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,667,667,506,667,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.170099997892976,526
mirror_sample_1052,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,723,723,506,723,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.547599961981177,526
mirror_sample_1053,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,799,799,506,799,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.23630010522902,526
mirror_sample_1054,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,778,778,506,778,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.237400161102414,526
mirror_sample_1055,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,694,694,506,694,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.531800074502826,526
mirror_sample_1056,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.890199940651655,526
mirror_sample_1057,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,712,712,506,712,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.63340008072555,526
mirror_sample_1058,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,743,743,506,743,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.615600014105439,526
mirror_sample_1059,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,736,736,506,736,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.734599988907576,526
mirror_sample_1060,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,732,732,506,732,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.523099891841412,526
mirror_sample_1061,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,725,725,506,725,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.071399992331862,526
mirror_sample_1062,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,784,784,506,784,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.579399971291423,526
mirror_sample_1063,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,696,696,506,696,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.44509999640286,526
mirror_sample_1064,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,659,659,506,659,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.394199958071113,526
mirror_sample_1065,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,705,705,506,705,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.507699938490987,526
mirror_sample_1066,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,687,687,506,687,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.853799965232611,526
mirror_sample_1067,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,767,767,506,767,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.600500015541911,526
mirror_sample_1068,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,726,726,506,726,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.992500206455588,526
mirror_sample_1069,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,807,807,506,807,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.278000073507428,526
mirror_sample_1070,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,816,816,506,816,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.156499825417995,526
mirror_sample_1071,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,695,695,506,695,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.505199871957302,526
mirror_sample_1072,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,710,710,506,710,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.859100122004747,526
mirror_sample_1073,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,740,740,506,740,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.871000001206994,526
mirror_sample_1074,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,721,721,506,721,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.9790000561624765,526
mirror_sample_1075,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,743,743,506,743,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.297499803826213,526
mirror_sample_1076,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,685,685,506,685,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.9119001273065805,526
mirror_sample_1077,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,696,696,506,696,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.886200048029423,526
mirror_sample_1078,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,705,705,506,705,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.346499944105744,526
mirror_sample_1079,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,770,770,506,770,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.46310013346374,526
mirror_sample_1080,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,803,803,506,803,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.44019984267652,526
mirror_sample_1081,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,774,774,506,774,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.476800052449107,526
mirror_sample_1082,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,690,690,506,690,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.777000078931451,526
mirror_sample_1083,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,692,692,506,692,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.576000014320016,526
mirror_sample_1084,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,742,742,506,742,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.148399949073792,526
mirror_sample_1085,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,696,696,506,696,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.004299899563193,526
mirror_sample_1086,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,692,692,506,692,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.715899962931871,526
mirror_sample_1087,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,601,601,506,601,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.824900094419718,526
mirror_sample_1088,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,708,708,506,708,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.589400116354227,526
mirror_sample_1089,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,735,735,506,735,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.084699977189302,526
mirror_sample_1090,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,738,738,506,738,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.144899969920516,526
mirror_sample_1091,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.511200150474906,526
mirror_sample_1092,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,719,719,506,719,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.929899962618947,526
mirror_sample_1093,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,662,662,506,662,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.363100070506334,526
mirror_sample_1094,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,761,761,506,761,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.099500089883804,526
mirror_sample_1095,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,676,676,506,676,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.641700027510524,526
mirror_sample_1096,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,866,866,506,866,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.395299850031733,526
mirror_sample_1097,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,669,669,506,669,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.034899899736047,526
mirror_sample_1098,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,727,727,506,727,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.862500147894025,526
mirror_sample_1099,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,885,885,506,885,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.186500122770667,526
mirror_sample_1100,mirror,1,mirror_site_11,ok,CLIENT_IP_REDACTED,780,780,506,780,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.775899954140186,526
mirror_sample_1101,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,995,995,506,995,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.005399860441685,526
mirror_sample_1102,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,730,730,506,730,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.884699920192361,526
mirror_sample_1103,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,635,635,506,635,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.615499896928668,526
mirror_sample_1104,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,750,750,506,750,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.741999950259924,526
mirror_sample_1105,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,672,672,506,672,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.643299944698811,526
mirror_sample_1106,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,727,727,506,727,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.438000058755279,526
mirror_sample_1107,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,672,672,506,672,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.262500002980232,526
mirror_sample_1108,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,761,761,506,761,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.015300216153264,526
mirror_sample_1109,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,670,670,506,670,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.871300050988793,526
mirror_sample_1110,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,707,707,506,707,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.481700042262673,526
mirror_sample_1111,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,743,743,506,743,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.014099974185228,526
mirror_sample_1112,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,676,676,506,676,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.357999915257096,526
mirror_sample_1113,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,633,633,506,633,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.015399867668748,526
mirror_sample_1114,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,712,712,506,712,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.783500012010336,526
mirror_sample_1115,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,940,940,506,940,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.530600065365434,526
mirror_sample_1116,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,892,892,506,892,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.586299907416105,526
mirror_sample_1117,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,775,775,506,775,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.93110010959208,526
mirror_sample_1118,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,909,909,506,909,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.903599947690964,526
mirror_sample_1119,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,786,786,506,786,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.40789994597435,526
mirror_sample_1120,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,759,759,506,759,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.013400085270405,526
mirror_sample_1121,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,2831,2831,506,2831,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.306499872356653,526
mirror_sample_1122,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,2949,2949,506,2949,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.532699964940548,526
mirror_sample_1123,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,721,721,506,721,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.490199990570545,526
mirror_sample_1124,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,785,785,506,785,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.87620004080236,526
mirror_sample_1125,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,736,736,506,736,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.842599948868156,526
mirror_sample_1126,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,810,810,506,810,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.468600058928132,526
mirror_sample_1127,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,751,751,506,751,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.059299852699041,526
mirror_sample_1128,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,839,839,506,839,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.980499882251024,526
mirror_sample_1129,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,739,739,506,739,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.769400089979172,526
mirror_sample_1130,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,780,780,506,780,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.388699799776077,526
mirror_sample_1131,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,832,832,506,832,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.847200052812696,526
mirror_sample_1132,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,1081,1081,506,1081,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.767199909314513,526
